id;mapName;roundNum;tScore;ctScore;roundEndReason;ctBuyType;tBuyType;winningSide
0;de_ancient;1;0;0;BombDefused;Full Eco;Semi Eco;CT
1;de_ancient;2;0;1;CTWin;Full Buy;Semi Buy;CT
2;de_ancient;3;0;2;CTWin;Full Buy;Full Eco;CT
3;de_ancient;4;0;3;TargetBombed;Full Buy;Full Buy;T
4;de_ancient;5;1;3;TargetBombed;Full Buy;Full Buy;T
5;de_ancient;6;2;3;TerroristsWin;Semi Eco;Full Buy;T
6;de_ancient;7;3;3;TargetBombed;Full Buy;Full Buy;T
7;de_ancient;8;4;3;TargetBombed;Semi Buy;Full Buy;T
8;de_ancient;9;5;3;BombDefused;Full Buy;Full Buy;CT
9;de_ancient;10;5;4;CTWin;Full Buy;Full Buy;CT
10;de_ancient;11;5;5;BombDefused;Full Buy;Full Eco;CT
11;de_ancient;12;5;6;TerroristsWin;Full Buy;Full Buy;T
12;de_ancient;13;6;6;TerroristsWin;Full Eco;Full Buy;T
13;de_ancient;14;7;6;BombDefused;Full Buy;Full Buy;CT
14;de_ancient;15;7;7;CTWin;Full Buy;Full Buy;CT
15;de_ancient;16;8;7;TerroristsWin;Full Eco;Full Eco;T
16;de_ancient;17;9;7;TerroristsWin;Full Eco;Semi Buy;T
17;de_ancient;18;10;7;CTWin;Full Buy;Full Buy;CT
18;de_ancient;19;10;8;TerroristsWin;Full Buy;Full Eco;T
19;de_ancient;20;11;8;TerroristsWin;Full Eco;Full Buy;T
20;de_ancient;21;12;8;BombDefused;Semi Buy;Full Buy;CT
21;de_ancient;22;12;9;TargetBombed;Full Buy;Full Buy;T
22;de_ancient;23;13;9;TerroristsWin;Full Buy;Full Buy;T
23;de_ancient;24;14;9;TerroristsWin;Semi Buy;Full Buy;T
24;de_ancient;25;15;9;TerroristsWin;Semi Buy;Full Buy;T
25;de_anubis;1;0;0;TerroristsWin;Full Eco;Full Eco;T
26;de_anubis;2;1;0;TerroristsWin;Semi Buy;Full Buy;T
27;de_anubis;3;2;0;TargetBombed;Full Eco;Full Buy;T
28;de_anubis;4;3;0;TargetSaved;Full Buy;Full Buy;CT
29;de_anubis;5;3;1;CTWin;Full Buy;Semi Buy;CT
30;de_anubis;6;3;2;BombDefused;Full Buy;Full Eco;CT
31;de_anubis;7;3;3;TargetBombed;Full Buy;Full Buy;T
32;de_anubis;8;4;3;CTWin;Full Buy;Full Buy;CT
33;de_anubis;9;4;4;CTWin;Full Buy;Semi Eco;CT
34;de_anubis;10;4;5;TargetBombed;Full Buy;Full Buy;T
35;de_anubis;11;5;5;BombDefused;Full Buy;Full Buy;CT
36;de_anubis;12;5;6;CTWin;Full Buy;Semi Buy;CT
37;de_anubis;13;5;7;BombDefused;Full Buy;Full Eco;CT
38;de_anubis;14;5;8;CTWin;Full Buy;Full Buy;CT
39;de_anubis;15;5;9;TerroristsWin;Full Buy;Full Buy;T
40;de_anubis;16;9;6;TerroristsWin;Full Eco;Full Eco;T
41;de_anubis;17;10;6;TargetBombed;Semi Buy;Semi Buy;T
42;de_anubis;18;11;6;TargetBombed;Semi Eco;Full Buy;T
43;de_anubis;19;12;6;TerroristsWin;Full Buy;Full Buy;T
44;de_anubis;20;13;6;CTWin;Semi Eco;Full Buy;CT
45;de_anubis;21;13;7;TargetBombed;Full Buy;Full Buy;T
46;de_anubis;22;14;7;TargetBombed;Full Buy;Full Buy;T
47;de_anubis;23;15;7;CTWin;Full Buy;Full Buy;CT
48;de_anubis;24;15;8;TerroristsWin;Full Buy;Full Buy;T
49;de_inferno;1;0;0;BombDefused;Full Eco;Full Eco;CT
50;de_inferno;2;0;1;TargetBombed;Full Buy;Semi Buy;T
51;de_inferno;3;1;1;TargetBombed;Semi Buy;Full Buy;T
52;de_inferno;4;2;1;TargetBombed;Semi Buy;Full Buy;T
53;de_inferno;5;3;1;TargetBombed;Full Buy;Full Buy;T
54;de_inferno;6;4;1;CTWin;Full Buy;Full Buy;CT
55;de_inferno;7;4;2;TerroristsWin;Full Buy;Full Buy;T
56;de_inferno;8;5;2;TargetSaved;Full Eco;Full Buy;CT
57;de_inferno;9;5;3;TargetBombed;Full Buy;Full Buy;T
58;de_inferno;10;6;3;TargetBombed;Full Buy;Full Buy;T
59;de_inferno;11;7;3;TerroristsWin;Full Buy;Full Buy;T
60;de_inferno;12;8;3;TargetBombed;Semi Eco;Full Buy;T
61;de_inferno;13;9;3;TerroristsWin;Full Buy;Full Buy;T
62;de_inferno;14;10;3;TerroristsWin;Semi Buy;Full Buy;T
63;de_inferno;15;11;3;TerroristsWin;Semi Buy;Full Buy;T
64;de_inferno;16;3;12;CTWin;Full Eco;Full Eco;CT
65;de_inferno;17;3;13;CTWin;Full Buy;Full Eco;CT
66;de_inferno;18;3;14;CTWin;Full Buy;Full Buy;CT
67;de_inferno;19;3;15;CTWin;Full Buy;Semi Buy;CT
68;de_mirage;1;0;0;CTWin;Full Eco;Full Eco;CT
69;de_mirage;2;0;1;CTWin;Full Buy;Full Eco;CT
70;de_mirage;3;0;2;TargetBombed;Full Buy;Full Buy;T
71;de_mirage;4;1;2;TargetSaved;Full Buy;Full Buy;CT
72;de_mirage;5;1;3;BombDefused;Full Buy;Full Buy;CT
73;de_mirage;6;1;4;CTWin;Full Buy;Semi Eco;CT
74;de_mirage;7;1;6;CTWin;Full Buy;Full Eco;CT
75;de_mirage;8;1;8;BombDefused;Full Buy;Semi Buy;CT
76;de_mirage;9;1;10;TargetBombed;Full Buy;Full Buy;T
77;de_mirage;10;2;10;CTWin;Full Buy;Full Buy;CT
78;de_mirage;11;2;11;TerroristsWin;Full Buy;Full Buy;T
79;de_mirage;12;3;11;CTWin;Full Buy;Full Buy;CT
80;de_mirage;13;12;3;TargetBombed;Full Eco;Full Eco;T
81;de_mirage;14;13;3;TargetBombed;Semi Buy;Semi Buy;T
82;de_mirage;15;14;3;BombDefused;Semi Buy;Full Buy;CT
83;de_mirage;16;14;4;BombDefused;Full Buy;Full Buy;CT
84;de_mirage;17;14;5;CTWin;Full Buy;Semi Eco;CT
85;de_mirage;18;14;6;BombDefused;Full Buy;Full Buy;CT
86;de_mirage;19;14;7;BombDefused;Full Buy;Semi Eco;CT
87;de_mirage;20;14;8;CTWin;Full Buy;Full Buy;CT
88;de_mirage;21;14;9;TargetBombed;Full Buy;Semi Buy;T
89;de_mirage;22;15;9;BombDefused;Full Buy;Full Buy;CT
90;de_mirage;23;15;10;TerroristsWin;Full Buy;Full Buy;T
91;de_ancient;1;0;0;CTWin;Full Eco;Full Eco;CT
92;de_ancient;2;0;1;CTWin;Full Buy;Full Eco;CT
93;de_ancient;3;0;2;CTWin;Full Buy;Full Buy;CT
94;de_ancient;4;0;3;CTWin;Full Buy;Semi Eco;CT
95;de_ancient;5;0;4;BombDefused;Full Buy;Full Buy;CT
96;de_ancient;6;0;5;TerroristsWin;Full Buy;Full Buy;T
97;de_ancient;7;1;5;BombDefused;Full Buy;Full Buy;CT
98;de_ancient;8;1;6;CTWin;Full Buy;Full Buy;CT
99;de_ancient;9;1;7;TerroristsWin;Full Buy;Semi Eco;T
100;de_ancient;10;2;7;BombDefused;Semi Buy;Full Buy;CT
101;de_ancient;11;2;8;CTWin;Full Buy;Full Buy;CT
102;de_ancient;12;2;9;TargetSaved;Full Buy;Semi Buy;CT
103;de_ancient;13;2;10;CTWin;Full Buy;Semi Eco;CT
104;de_ancient;14;2;11;CTWin;Full Buy;Full Buy;CT
105;de_ancient;15;2;12;TerroristsWin;Full Buy;Semi Buy;T
106;de_ancient;16;12;3;CTWin;Full Eco;Full Eco;CT
107;de_ancient;17;12;4;CTWin;Full Buy;Full Eco;CT
108;de_ancient;18;12;5;TargetSaved;Full Buy;Full Buy;CT
109;de_ancient;19;12;6;CTWin;Full Buy;Semi Buy;CT
110;de_ancient;20;12;7;BombDefused;Full Buy;Full Buy;CT
111;de_ancient;21;12;8;CTWin;Full Buy;Full Buy;CT
112;de_ancient;22;12;9;CTWin;Full Buy;Semi Eco;CT
113;de_ancient;23;12;10;BombDefused;Full Buy;Full Buy;CT
114;de_ancient;24;12;11;CTWin;Full Buy;Full Buy;CT
115;de_ancient;25;12;12;TerroristsWin;Full Buy;Full Buy;T
116;de_ancient;26;13;12;TerroristsWin;Full Buy;Full Buy;T
117;de_ancient;27;14;12;CTWin;Full Buy;Full Buy;CT
118;de_ancient;28;14;13;TerroristsWin;Full Buy;Full Buy;T
119;de_ancient;29;15;13;TargetBombed;Semi Eco;Full Buy;T
120;de_overpass;1;0;0;TerroristsWin;Full Eco;Full Eco;T
121;de_overpass;2;1;0;TargetBombed;Semi Buy;Full Buy;T
122;de_overpass;3;2;0;TerroristsWin;Semi Eco;Full Buy;T
123;de_overpass;4;3;0;CTWin;Full Buy;Full Buy;CT
124;de_overpass;5;3;1;CTWin;Full Buy;Full Buy;CT
125;de_overpass;6;3;2;CTWin;Full Buy;Full Eco;CT
126;de_overpass;7;3;3;TargetBombed;Full Buy;Full Buy;T
127;de_overpass;8;4;3;CTWin;Full Buy;Full Buy;CT
128;de_overpass;9;4;4;TargetBombed;Full Buy;Full Buy;T
129;de_overpass;10;5;4;TerroristsWin;Semi Buy;Full Buy;T
130;de_overpass;11;6;4;TerroristsWin;Full Eco;Full Buy;T
131;de_overpass;12;7;4;CTWin;Full Buy;Full Buy;CT
132;de_overpass;13;7;5;BombDefused;Full Buy;Full Buy;CT
133;de_overpass;14;7;6;TargetBombed;Full Buy;Full Buy;T
134;de_overpass;15;8;6;TerroristsWin;Semi Buy;Full Buy;T
135;de_overpass;16;6;9;CTWin;Full Eco;Full Eco;CT
136;de_overpass;17;6;10;BombDefused;Full Buy;Semi Buy;CT
137;de_overpass;18;6;11;CTWin;Full Buy;Semi Buy;CT
138;de_overpass;19;6;12;CTWin;Full Buy;Semi Eco;CT
139;de_overpass;20;6;13;CTWin;Full Buy;Full Buy;CT
140;de_overpass;21;6;14;CTWin;Full Buy;Semi Buy;CT
141;de_overpass;22;6;15;CTWin;Full Buy;Semi Buy;CT
142;de_overpass;1;0;0;TerroristsWin;Full Eco;Full Eco;T
143;de_overpass;2;1;0;TerroristsWin;Full Eco;Semi Buy;T
144;de_overpass;3;2;0;TargetSaved;Full Buy;Full Buy;CT
145;de_overpass;4;2;1;TerroristsWin;Full Buy;Full Buy;T
146;de_overpass;5;3;1;TargetBombed;Full Eco;Semi Buy;T
147;de_overpass;6;4;1;TargetSaved;Full Buy;Full Buy;CT
148;de_overpass;7;4;2;CTWin;Full Buy;Full Buy;CT
149;de_overpass;8;4;3;CTWin;Full Buy;Full Eco;CT
150;de_overpass;9;4;4;CTWin;Full Buy;Full Buy;CT
151;de_overpass;10;4;5;CTWin;Full Buy;Semi Eco;CT
152;de_overpass;11;4;6;TerroristsWin;Full Buy;Full Buy;T
153;de_overpass;12;5;6;TargetSaved;Full Buy;Full Buy;CT
154;de_overpass;13;5;7;TerroristsWin;Full Buy;Full Buy;T
155;de_overpass;14;6;7;TargetBombed;Semi Buy;Full Buy;T
156;de_overpass;15;7;7;TerroristsWin;Semi Buy;Full Buy;T
157;de_overpass;16;7;8;TerroristsWin;Full Eco;Full Eco;T
158;de_overpass;17;8;8;TerroristsWin;Semi Eco;Full Buy;T
159;de_overpass;18;9;8;TerroristsWin;Full Eco;Full Buy;T
160;de_overpass;19;10;8;CTWin;Full Buy;Full Buy;CT
161;de_overpass;20;10;9;CTWin;Full Buy;Semi Buy;CT
162;de_overpass;21;10;10;CTWin;Full Buy;Full Eco;CT
163;de_overpass;22;10;11;TargetBombed;Full Buy;Full Buy;T
164;de_overpass;23;11;11;TargetSaved;Full Buy;Full Buy;CT
165;de_overpass;24;11;12;CTWin;Full Buy;Full Buy;CT
166;de_overpass;25;11;13;CTWin;Full Buy;Full Eco;CT
167;de_overpass;26;11;14;TargetSaved;Full Buy;Full Buy;CT
168;de_overpass;27;11;15;CTWin;Full Buy;Full Buy;CT
169;de_nuke;1;0;0;CTWin;Full Eco;Full Eco;CT
170;de_nuke;2;0;1;CTWin;Semi Buy;Full Eco;CT
171;de_nuke;3;0;2;TargetSaved;Full Buy;Full Buy;CT
172;de_nuke;4;0;3;BombDefused;Full Buy;Semi Buy;CT
173;de_nuke;5;0;4;CTWin;Full Buy;Full Buy;CT
174;de_nuke;6;0;5;TerroristsWin;Full Buy;Semi Eco;T
175;de_nuke;7;1;5;TargetBombed;Full Buy;Full Buy;T
176;de_nuke;8;2;5;TerroristsWin;Semi Eco;Full Buy;T
177;de_nuke;9;3;5;CTWin;Full Buy;Full Buy;CT
178;de_nuke;10;3;6;TerroristsWin;Full Buy;Full Buy;T
179;de_nuke;11;4;6;TargetBombed;Semi Eco;Full Buy;T
180;de_nuke;12;5;6;TerroristsWin;Full Buy;Full Buy;T
181;de_nuke;13;6;6;CTWin;Semi Eco;Full Buy;CT
182;de_nuke;14;6;7;CTWin;Full Buy;Full Buy;CT
183;de_nuke;15;6;8;CTWin;Full Buy;Semi Buy;CT
184;de_nuke;16;9;6;TerroristsWin;Full Eco;Full Eco;T
185;de_nuke;17;10;6;TerroristsWin;Semi Eco;Full Buy;T
186;de_nuke;18;11;6;TerroristsWin;Full Eco;Full Buy;T
187;de_nuke;19;12;6;TargetBombed;Full Buy;Full Buy;T
188;de_nuke;20;13;6;CTWin;Full Buy;Full Buy;CT
189;de_nuke;21;13;7;CTWin;Full Buy;Full Buy;CT
190;de_nuke;22;13;8;CTWin;Full Buy;Semi Buy;CT
191;de_nuke;23;13;9;CTWin;Full Buy;Semi Buy;CT
192;de_nuke;24;13;10;TargetSaved;Full Buy;Full Buy;CT
193;de_nuke;25;13;11;CTWin;Full Buy;Semi Buy;CT
194;de_nuke;26;13;12;TerroristsWin;Full Buy;Full Buy;T
195;de_nuke;27;14;12;CTWin;Full Buy;Full Buy;CT
196;de_nuke;28;14;13;TargetBombed;Full Buy;Semi Buy;T
197;de_nuke;29;15;13;BombDefused;Full Buy;Full Buy;CT
198;de_nuke;30;15;14;TerroristsWin;Full Buy;Full Buy;T
199;de_overpass;1;0;0;BombDefused;Full Eco;Full Eco;CT
200;de_overpass;2;0;1;CTWin;Full Buy;Semi Buy;CT
201;de_overpass;3;0;2;CTWin;Full Buy;Full Eco;CT
202;de_overpass;4;0;3;CTWin;Full Buy;Full Buy;CT
203;de_overpass;5;0;4;BombDefused;Full Buy;Semi Eco;CT
204;de_overpass;6;0;5;TargetBombed;Full Buy;Full Buy;T
205;de_overpass;7;1;5;TargetBombed;Full Buy;Full Buy;T
206;de_overpass;8;2;5;TargetBombed;Full Buy;Full Buy;T
207;de_overpass;9;3;5;TerroristsWin;Semi Eco;Full Buy;T
208;de_overpass;10;4;5;TargetBombed;Full Buy;Full Buy;T
209;de_overpass;11;5;5;CTWin;Semi Buy;Full Buy;CT
210;de_overpass;12;5;6;TargetSaved;Full Buy;Full Buy;CT
211;de_overpass;13;5;7;TargetBombed;Full Buy;Full Buy;T
212;de_overpass;14;6;7;TerroristsWin;Full Buy;Full Buy;T
213;de_overpass;15;7;7;TerroristsWin;Semi Buy;Full Buy;T
214;de_overpass;16;7;8;TerroristsWin;Full Eco;Full Eco;T
215;de_overpass;17;8;8;TerroristsWin;Full Eco;Semi Buy;T
216;de_overpass;18;9;8;CTWin;Full Buy;Full Buy;CT
217;de_overpass;19;9;9;CTWin;Full Buy;Full Eco;CT
218;de_overpass;20;9;10;BombDefused;Full Buy;Full Buy;CT
219;de_overpass;21;9;11;CTWin;Full Buy;Full Eco;CT
220;de_overpass;22;9;12;TargetBombed;Full Buy;Full Buy;T
221;de_overpass;23;10;12;TargetBombed;Full Buy;Full Buy;T
222;de_overpass;24;11;12;CTWin;Full Buy;Full Buy;CT
223;de_overpass;25;11;13;TargetBombed;Full Buy;Full Buy;T
224;de_overpass;26;12;13;BombDefused;Full Buy;Full Buy;CT
225;de_overpass;27;12;14;TargetBombed;Full Buy;Full Buy;T
226;de_overpass;28;13;14;TargetBombed;Full Buy;Full Buy;T
227;de_overpass;29;14;14;TerroristsWin;Full Eco;Full Buy;T
228;de_overpass;30;15;14;TerroristsWin;Full Buy;Full Buy;T
229;de_anubis;1;0;0;BombDefused;Full Eco;Full Eco;CT
230;de_anubis;2;0;1;TargetBombed;Full Buy;Semi Buy;T
231;de_anubis;3;1;1;TerroristsWin;Semi Buy;Full Buy;T
232;de_anubis;4;2;1;TerroristsWin;Full Eco;Full Buy;T
233;de_anubis;5;3;1;TargetBombed;Full Buy;Full Buy;T
234;de_anubis;6;4;1;TerroristsWin;Full Buy;Full Buy;T
235;de_anubis;7;5;1;TerroristsWin;Semi Eco;Full Buy;T
236;de_anubis;8;6;1;TargetBombed;Full Buy;Full Buy;T
237;de_anubis;9;7;1;TargetBombed;Semi Buy;Full Buy;T
238;de_anubis;10;8;1;TargetSaved;Full Buy;Full Buy;CT
239;de_anubis;11;8;2;TerroristsWin;Full Buy;Full Buy;T
240;de_anubis;12;9;2;TerroristsWin;Full Buy;Full Buy;T
241;de_anubis;13;10;2;TargetBombed;Full Buy;Full Buy;T
242;de_anubis;14;11;2;TerroristsWin;Semi Buy;Full Buy;T
243;de_anubis;15;12;2;TerroristsWin;Full Buy;Full Buy;T
244;de_anubis;16;2;13;CTWin;Full Eco;Full Eco;CT
245;de_anubis;17;2;14;CTWin;Full Buy;Semi Eco;CT
246;de_anubis;18;2;15;TerroristsWin;Full Buy;Semi Buy;T
247;de_anubis;19;3;15;CTWin;Full Buy;Full Buy;CT
248;de_ancient;1;0;0;BombDefused;Full Eco;Full Eco;CT
249;de_ancient;2;0;1;CTWin;Full Buy;Semi Buy;CT
250;de_ancient;3;0;2;CTWin;Full Buy;Full Eco;CT
251;de_ancient;4;0;3;TargetBombed;Full Buy;Full Buy;T
252;de_ancient;5;1;3;TargetSaved;Full Buy;Full Buy;CT
253;de_ancient;6;1;5;CTWin;Full Buy;Semi Buy;CT
254;de_ancient;7;1;6;BombDefused;Full Buy;Semi Eco;CT
255;de_ancient;8;1;7;BombDefused;Full Buy;Full Buy;CT
256;de_ancient;9;1;8;CTWin;Full Buy;Full Buy;CT
257;de_ancient;10;1;9;TargetBombed;Full Buy;Full Buy;T
258;de_ancient;11;2;9;CTWin;Full Buy;Full Buy;CT
259;de_ancient;12;2;10;BombDefused;Full Buy;Full Eco;CT
260;de_ancient;13;2;11;CTWin;Full Buy;Full Buy;CT
261;de_ancient;14;2;12;CTWin;Full Buy;Full Buy;CT
262;de_ancient;15;13;2;TerroristsWin;Full Eco;Full Eco;T
263;de_ancient;16;14;2;TargetBombed;Semi Buy;Full Buy;T
264;de_ancient;17;15;2;TerroristsWin;Semi Buy;Full Buy;T
265;de_overpass;1;0;0;CTWin;Full Eco;Full Eco;CT
266;de_overpass;2;0;1;CTWin;Semi Buy;Full Eco;CT
267;de_overpass;3;0;2;TerroristsWin;Full Buy;Full Buy;T
268;de_overpass;4;1;2;BombDefused;Full Buy;Full Buy;CT
269;de_overpass;5;1;3;CTWin;Full Buy;Full Eco;CT
270;de_overpass;6;1;4;BombDefused;Full Buy;Full Buy;CT
271;de_overpass;7;1;5;CTWin;Full Buy;Semi Eco;CT
272;de_overpass;8;1;7;BombDefused;Full Buy;Semi Eco;CT
273;de_overpass;9;1;8;TargetBombed;Full Buy;Full Buy;T
274;de_overpass;10;2;8;TargetBombed;Full Buy;Full Buy;T
275;de_overpass;11;3;8;CTWin;Full Buy;Full Buy;CT
276;de_overpass;12;3;9;TerroristsWin;Full Buy;Semi Buy;T
277;de_overpass;13;4;9;TargetBombed;Semi Eco;Full Buy;T
278;de_overpass;14;10;5;TerroristsWin;Full Eco;Full Eco;T
279;de_overpass;15;11;5;TargetBombed;Full Eco;Semi Buy;T
280;de_overpass;16;12;5;TerroristsWin;Full Buy;Full Buy;T
281;de_overpass;17;13;5;TargetBombed;Semi Buy;Semi Buy;T
282;de_overpass;18;14;5;CTWin;Full Buy;Full Buy;CT
283;de_overpass;19;14;6;CTWin;Full Buy;Full Eco;CT
284;de_overpass;20;14;7;TargetSaved;Full Buy;Full Buy;CT
285;de_overpass;21;14;8;CTWin;Full Buy;Semi Buy;CT
286;de_overpass;22;14;9;CTWin;Full Buy;Semi Eco;CT
287;de_overpass;23;14;10;TerroristsWin;Full Buy;Full Buy;T
288;de_overpass;24;15;10;CTWin;Full Buy;Full Buy;CT
289;de_overpass;25;15;11;CTWin;Full Buy;Semi Eco;CT
290;de_overpass;26;15;12;TargetSaved;Full Buy;Full Buy;CT
291;de_overpass;27;15;13;CTWin;Full Buy;Semi Buy;CT
292;de_overpass;28;15;14;CTWin;Full Buy;Full Buy;CT
293;de_overpass;29;15;15;CTWin;Full Buy;Full Buy;CT
294;de_overpass;30;15;16;TargetBombed;Full Buy;Full Buy;T
295;de_overpass;31;16;16;TerroristsWin;Full Buy;Full Buy;T
296;de_overpass;32;16;17;CTWin;Full Buy;Full Buy;CT
297;de_overpass;33;16;18;CTWin;Full Buy;Full Buy;CT
298;de_nuke;1;0;0;TerroristsWin;Full Eco;Full Eco;T
299;de_nuke;2;1;0;TerroristsWin;Semi Buy;Semi Buy;T
300;de_nuke;3;2;0;TerroristsWin;Full Eco;Full Buy;T
301;de_nuke;4;3;0;TargetBombed;Full Buy;Full Buy;T
302;de_nuke;5;4;0;TerroristsWin;Semi Buy;Full Buy;T
303;de_nuke;6;5;0;TargetBombed;Full Buy;Full Buy;T
304;de_nuke;7;6;0;BombDefused;Full Buy;Full Buy;CT
305;de_nuke;8;6;1;BombDefused;Full Buy;Full Buy;CT
306;de_nuke;9;6;2;CTWin;Full Buy;Full Buy;CT
307;de_nuke;10;6;3;TargetBombed;Full Buy;Full Buy;T
308;de_nuke;11;7;3;TargetBombed;Full Buy;Full Buy;T
309;de_nuke;12;8;3;TargetBombed;Full Eco;Full Buy;T
310;de_nuke;13;9;3;CTWin;Full Buy;Full Buy;CT
311;de_nuke;14;9;4;TargetBombed;Full Buy;Full Buy;T
312;de_nuke;15;10;4;CTWin;Full Buy;Full Buy;CT
313;de_nuke;16;5;10;TerroristsWin;Full Eco;Full Eco;T
314;de_nuke;17;6;10;BombDefused;Semi Buy;Semi Buy;CT
315;de_nuke;18;6;11;CTWin;Full Buy;Semi Buy;CT
316;de_nuke;19;6;12;CTWin;Full Buy;Full Eco;CT
317;de_nuke;20;6;13;TerroristsWin;Full Buy;Full Buy;T
318;de_nuke;21;7;13;CTWin;Full Buy;Full Buy;CT
319;de_nuke;22;7;14;CTWin;Full Buy;Semi Buy;CT
320;de_nuke;23;7;15;TerroristsWin;Full Buy;Semi Buy;T
321;de_nuke;24;8;15;TerroristsWin;Semi Buy;Full Buy;T
322;de_nuke;25;9;15;TerroristsWin;Full Eco;Full Buy;T
323;de_nuke;26;10;15;TerroristsWin;Full Buy;Full Buy;T
324;de_nuke;27;11;15;TerroristsWin;Semi Eco;Full Buy;T
325;de_nuke;28;12;15;TerroristsWin;Full Buy;Full Buy;T
326;de_nuke;29;13;15;TerroristsWin;Semi Eco;Full Buy;T
327;de_nuke;30;14;15;TerroristsWin;Full Buy;Full Buy;T
328;de_nuke;31;15;15;CTWin;Full Buy;Full Buy;CT
329;de_nuke;32;15;16;CTWin;Full Buy;Full Buy;CT
330;de_nuke;33;15;17;TerroristsWin;Full Buy;Full Buy;T
331;de_nuke;34;17;16;TerroristsWin;Full Buy;Full Buy;T
332;de_nuke;35;18;16;BombDefused;Full Buy;Full Buy;CT
333;de_nuke;36;18;17;TerroristsWin;Full Buy;Full Buy;T
334;de_inferno;1;0;0;TerroristsWin;Full Eco;Full Eco;T
335;de_inferno;2;1;0;TargetBombed;Full Eco;Semi Buy;T
336;de_inferno;3;2;0;CTWin;Full Buy;Full Buy;CT
337;de_inferno;4;2;1;CTWin;Full Buy;Semi Buy;CT
338;de_inferno;5;2;2;CTWin;Full Buy;Full Eco;CT
339;de_inferno;6;2;3;TerroristsWin;Full Buy;Full Buy;T
340;de_inferno;7;3;3;TargetSaved;Full Buy;Semi Buy;CT
341;de_inferno;8;3;4;BombDefused;Full Buy;Semi Eco;CT
342;de_inferno;9;3;5;BombDefused;Full Buy;Full Buy;CT
343;de_inferno;10;3;6;CTWin;Full Buy;Semi Buy;CT
344;de_inferno;11;3;7;BombDefused;Full Buy;Semi Eco;CT
345;de_inferno;12;3;8;CTWin;Full Buy;Full Buy;CT
346;de_inferno;13;3;9;BombDefused;Full Buy;Full Buy;CT
347;de_inferno;14;3;10;BombDefused;Full Buy;Full Buy;CT
348;de_inferno;15;3;11;CTWin;Full Buy;Full Buy;CT
349;de_inferno;16;12;3;CTWin;Full Eco;Full Eco;CT
350;de_inferno;17;12;4;CTWin;Full Buy;Full Eco;CT
351;de_inferno;18;12;5;CTWin;Full Buy;Full Buy;CT
352;de_inferno;19;12;6;CTWin;Full Buy;Semi Eco;CT
353;de_inferno;20;12;7;CTWin;Full Buy;Full Buy;CT
354;de_inferno;21;12;8;CTWin;Full Buy;Semi Eco;CT
355;de_inferno;22;12;9;TerroristsWin;Full Buy;Full Buy;T
356;de_inferno;23;13;9;TerroristsWin;Full Buy;Full Buy;T
357;de_inferno;24;14;9;TargetBombed;Full Buy;Full Buy;T
358;de_inferno;25;15;9;TerroristsWin;Semi Buy;Full Buy;T
359;de_overpass;1;0;0;BombDefused;Full Eco;Full Eco;CT
360;de_overpass;2;0;1;CTWin;Full Buy;Semi Buy;CT
361;de_overpass;3;0;2;CTWin;Full Buy;Full Eco;CT
362;de_overpass;4;0;5;BombDefused;Full Buy;Full Buy;CT
363;de_overpass;5;0;6;CTWin;Full Buy;Full Buy;CT
364;de_overpass;6;0;7;CTWin;Full Buy;Semi Eco;CT
365;de_overpass;7;0;8;BombDefused;Full Buy;Full Buy;CT
366;de_overpass;8;0;9;CTWin;Full Buy;Full Buy;CT
367;de_overpass;9;0;10;CTWin;Full Buy;Semi Eco;CT
368;de_overpass;10;0;11;CTWin;Full Buy;Full Buy;CT
369;de_overpass;11;0;12;BombDefused;Full Buy;Semi Buy;CT
370;de_overpass;12;0;13;TerroristsWin;Full Buy;Full Buy;T
371;de_overpass;13;1;13;TerroristsWin;Full Buy;Full Buy;T
372;de_overpass;14;13;2;CTWin;Full Eco;Full Eco;CT
373;de_overpass;15;13;3;CTWin;Semi Buy;Full Eco;CT
374;de_overpass;16;13;4;TargetSaved;Full Buy;Full Buy;CT
375;de_overpass;17;13;5;CTWin;Full Buy;Semi Eco;CT
376;de_overpass;18;13;6;CTWin;Full Buy;Full Buy;CT
377;de_overpass;19;13;7;CTWin;Full Buy;Semi Eco;CT
378;de_overpass;20;13;8;CTWin;Full Buy;Full Buy;CT
379;de_overpass;21;13;9;CTWin;Full Buy;Semi Eco;CT
380;de_overpass;22;13;11;CTWin;Full Buy;Semi Buy;CT
381;de_overpass;23;13;12;TerroristsWin;Full Buy;Full Buy;T
382;de_overpass;24;14;12;TerroristsWin;Full Buy;Full Buy;T
383;de_overpass;25;15;12;TerroristsWin;Full Buy;Full Buy;T
384;de_vertigo;1;0;0;TerroristsWin;Full Eco;Full Eco;T
385;de_vertigo;2;1;0;TerroristsWin;Semi Buy;Full Buy;T
386;de_vertigo;3;2;0;TargetBombed;Full Eco;Full Buy;T
387;de_vertigo;4;3;0;TargetBombed;Full Buy;Full Buy;T
388;de_vertigo;5;4;0;TerroristsWin;Full Buy;Full Buy;T
389;de_vertigo;6;5;0;TargetSaved;Semi Eco;Full Buy;CT
390;de_vertigo;7;5;1;TargetSaved;Full Buy;Full Buy;CT
391;de_vertigo;8;5;2;CTWin;Full Buy;Full Buy;CT
392;de_vertigo;9;5;3;CTWin;Full Buy;Semi Eco;CT
393;de_vertigo;10;5;4;CTWin;Full Buy;Full Buy;CT
394;de_vertigo;11;5;5;CTWin;Full Buy;Semi Eco;CT
